id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
1158581691-5,1158581691,10774509492,10774509502,16.40673118423995,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5331357 43.4636317, -80.5332378 43.4637591)"
1158581692-0,1158581692,10774536607,10774509484,2.6758355052675706,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5334029 43.4636880, -80.5334195 43.4637088)"
1158581692-1,1158581692,10774509484,10774536606,8.64781048739479,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5334195 43.4637088, -80.5334732 43.4637760)"
1158581692-2,1158581692,10774536606,10774536605,5.901830756999365,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5334732 43.4637760, -80.5334105 43.4638032)"
1158581693-0,1158581693,10774536609,10774536607,20.751412716194363,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5336238 43.4635929, -80.5334029 43.4636880)"
1158581693-1,1158581693,10774536607,10774509502,15.510808520831667,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5334029 43.4636880, -80.5332378 43.4637591)"
1158581693-2,1158581693,10774509502,10774509483,4.379779923305305,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5332378 43.4637591, -80.5331912 43.4637792)"
1158581693-3,1158581693,10774509483,10774536608,4.1896835895605955,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5331912 43.4637792, -80.5331466 43.4637984)"
1158581694-0,1158581694,10774536614,10774536613,4.518713293129726,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5318473 43.4643540, -80.5317984 43.4643737)"
1158581695-0,1158581695,6958685381,10774536613,3.374180157097957,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5318194 43.4643999, -80.5317984 43.4643737)"
1158581695-1,1158581695,10774536613,6958710225,40.401473687533816,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5317984 43.4643737, -80.5315474 43.4640598)"
1158581696-0,1158581696,10774536618,10774536614,3.3564952673079578,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5318688 43.4643798, -80.5318473 43.4643540)"
1158581696-1,1158581696,10774536614,10774536617,40.55515469348974,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5318473 43.4643540, -80.5315870 43.4640425)"
1158581697-0,1158581697,6958685377,10774536632,4.250599714961156,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5321858 43.4644746, -80.5322307 43.4644547)"
1158581698-0,1158581698,10774536632,6958710209,2.21691642748801,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5322307 43.4644547, -80.5322541 43.4644443)"
1158581699-0,1158581699,6958685375,10774536632,37.705597800633385,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5323555 43.4646844, -80.5324560 43.4646426, -80.5323869 43.4645630, -80.5323259 43.4645416, -80.5322602 43.4644886, -80.5322307 43.4644547)"
1165595596-0,1165595596,7875796596,10844690268,2.5719384870730715,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5294593 43.4667449, -80.5294768 43.4667642)"
1165595596-1,1165595596,10844690268,10841621967,2.342797409713006,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5294768 43.4667642, -80.5294927 43.4667818)"
1165595596-2,1165595596,10841621967,10844690270,7.10639703254186,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5294927 43.4667818, -80.5295409 43.4668352)"
1165595596-3,1165595596,10844690270,10844690266,8.56410481579179,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5295409 43.4668352, -80.5295991 43.4668995)"
1165595596-4,1165595596,10844690266,10844690264,4.777336625923871,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5295991 43.4668995, -80.5296315 43.4669354)"
1165595596-5,1165595596,10844690264,8521252043,10.494268624339659,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5296315 43.4669354, -80.5296877 43.4669975, -80.5297028 43.4670142)"
1165595597-0,1165595597,10841621948,299276434,32.48014638519375,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5287441 43.4670961, -80.5289559 43.4673441)"
1165595598-0,1165595598,1710899823,250633030,9.960088754152224,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5295851 43.4669686, -80.5296546 43.4670425)"
1165595599-0,1165595599,1710899895,1710899882,9.240705762256404,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5289916 43.4673332, -80.5289747 43.4672511)"
1165595600-0,1165595600,1710899836,10841621949,3.3246029164250137,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5288322 43.4670889, -80.5288099 43.4670638)"
1165595601-0,1165595601,1710899799,8521233886,3.822905446258871,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5289968 43.4669720, -80.5290232 43.4670005)"
1165595602-0,1165595602,1710899799,8521252029,3.337073640838923,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5289968 43.4669720, -80.5289738 43.4669471)"
1165595603-0,1165595603,10841621950,1710899815,4.399014744399116,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5292195 43.4668627, -80.5292486 43.4668961)"
1165595604-0,1165595604,10841621952,10841621951,4.8529886303144325,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5293863 43.4667807, -80.5294167 43.4668183)"
1165595608-0,1165595608,1710899795,10841621967,4.89370455813552,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5294425 43.4668064, -80.5294927 43.4667818)"
1165953359-0,1165953359,5562959568,5562959569,28.202169304241277,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5345283 43.4650190, -80.5348722 43.4649756)"
1165953366-0,1165953366,8521252049,479709614,6.3288787563737,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5292579 43.4664564, -80.5292569 43.4664390, -80.5292545 43.4663996)"
1165979047-0,1165979047,1699072687,10844690261,10.151910637729108,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5297761 43.4668576, -80.5298468 43.4669138, -80.5298300 43.4669227)"
1165979047-1,1165979047,10844690261,10844690272,5.433586510108073,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5298300 43.4669227, -80.5297756 43.4669514)"
1165979047-2,1165979047,10844690272,10844690265,15.786174502604787,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5297756 43.4669514, -80.5297006 43.4669910, -80.5296456 43.4669281)"
1165979047-3,1165979047,10844690265,10844690267,4.92141715354572,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5296456 43.4669281, -80.5296129 43.4668908)"
1165979047-4,1165979047,10844690267,10844690271,8.43528042963684,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5296129 43.4668908, -80.5295570 43.4668268)"
1165979047-5,1165979047,10844690271,10844690269,9.641243379843711,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5295570 43.4668268, -80.5294930 43.4667537)"
1165979047-6,1165979047,10844690269,10844690257,2.2248036387116485,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5294930 43.4667537, -80.5294783 43.4667368)"
1165979047-7,1165979047,10844690257,10844690258,8.465629212434933,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5294783 43.4667368, -80.5295545 43.4666846)"
1165979047-8,1165979047,10844690258,1699072687,26.332825044071818,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5295545 43.4666846, -80.5296707 43.4667846, -80.5297761 43.4668576)"
1165979048-0,1165979048,10844690261,10844690260,2.3838665974415267,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5298300 43.4669227, -80.5298472 43.4669401)"
1165979049-0,1165979049,10844690265,10844690264,1.39930948906495,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5296456 43.4669281, -80.5296315 43.4669354)"
1165979050-0,1165979050,10844690266,10844690267,1.4768252493370546,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5295991 43.4668995, -80.5296129 43.4668908)"
1165979051-0,1165979051,10844690268,10844690269,1.7547803950904213,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5294768 43.4667642, -80.5294930 43.4667537)"
1165979052-0,1165979052,10844690270,10844690271,1.6019777761997527,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5295409 43.4668352, -80.5295570 43.4668268)"
1165979053-0,1165979053,10844690272,1581230048,2.315280826169002,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5297756 43.4669514, -80.5297934 43.4669677)"
1165979055-0,1165979055,1803210531,5559924119,51.81279168509073,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5336995 43.4681892, -80.5337934 43.4682279, -80.5338644 43.4682850, -80.5339126 43.4683697, -80.5339837 43.4684673, -80.5340348 43.4685140, -80.5340827 43.4685478)"
1165979056-0,1165979056,10844690291,10844690292,5.715947686874001,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5306427 43.4650830, -80.5306315 43.4651337)"
1165979057-0,1165979057,10844690293,6928693441,13.980840971308286,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5288168 43.4641422, -80.5288323 43.4641172, -80.5288568 43.4641116, -80.5289020 43.4641200, -80.5289562 43.4640968)"
1165979057-1,1165979057,6928693441,10844690298,17.853889613505864,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5289562 43.4640968, -80.5291466 43.4640154)"
1165979057-2,1165979057,10844690298,10844690297,29.441603743929274,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5291466 43.4640154, -80.5294606 43.4638812)"
1165979058-0,1165979058,6928693417,10844690299,6.299540694058438,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5295670 43.4638432, -80.5296231 43.4638039)"
1165979058-1,1165979058,10844690299,5562959617,81.39643672922477,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5296231 43.4638039, -80.5300491 43.4643503, -80.5300276 43.4644525)"
1165979059-0,1165979059,1710899571,10844690302,3.3943318962042475,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5324690 43.4650220, -80.5324748 43.4650522)"
1165979060-0,1165979060,4777899688,10844690304,4.193338597956093,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5328183 43.4651705, -80.5328066 43.4651338)"
1165979061-0,1165979061,10844690305,5562959594,3.5988002887631785,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5327862 43.4650227, -80.5327756 43.4649913)"
1165979062-0,1165979062,10844690307,5562961539,2.201151154116841,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5327948 43.4650697, -80.5327912 43.4650501)"
1165979062-1,1165979062,5562961539,10844690305,3.0767719916294474,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5327912 43.4650501, -80.5327862 43.4650227)"
1165979063-0,1165979063,10844690306,10844690307,2.2011511408712523,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5327984 43.4650893, -80.5327948 43.4650697)"
1173162658-0,1173162658,10572719846,8198274541,3.3367398466630056,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5372444 43.4681376, -80.5372304 43.4681658)"
1173162658-1,1173162658,8198274541,10900430757,2.639424731855045,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5372304 43.4681658, -80.5372193 43.4681881)"
1173162659-0,1173162659,10900430757,10900430756,4.81837920582565,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5372193 43.4681881, -80.5371990 43.4682288)"
1173162660-0,1173162660,10900430755,8198274539,1.8264627170586298,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5371765 43.4682740, -80.5371687 43.4682894)"
1173162661-0,1173162661,8198274538,10572719846,1.9999495696196765,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5372528 43.4681207, -80.5372444 43.4681376)"
1173162662-0,1173162662,1605629347,1605629274,7.925013703180247,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5365653 43.4679169, -80.5366248 43.4679735)"
1173162662-1,1173162662,1605629274,1605629394,6.348834025966903,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5366248 43.4679735, -80.5366337 43.4679980, -80.5366428 43.4680290)"
1173162663-0,1173162663,8198274542,10900430765,38.69543546233782,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(-80.5388560 43.4685640, -80.5384086 43.4684399)"
1173162664-0,1173162664,10900430765,7742395213,11.083231740118505,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(-80.5384086 43.4684399, -80.5382786 43.4684081)"
1173162664-1,1173162664,7742395213,10900430766,9.430897000439582,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(-80.5382786 43.4684081, -80.5381680 43.4683810)"
1173162665-0,1173162665,10900430766,10900430767,54.10058500700926,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(-80.5381680 43.4683810, -80.5375428 43.4682069)"
1173162666-0,1173162666,10900430767,7742395214,4.637150652391696,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(-80.5375428 43.4682069, -80.5374892 43.4681920)"
1173162666-1,1173162666,7742395214,10900430768,9.863435981701642,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(-80.5374892 43.4681920, -80.5373753 43.4681601)"
1173162937-0,1173162937,10900493790,10900493791,19.45372947427601,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5385103 43.4678923, -80.5387342 43.4679566)"
1173162938-0,1173162938,10900493792,10900493793,18.839473405087073,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5376641 43.4673884, -80.5378824 43.4674479)"
1174693510-0,1174693510,10915441176,10915441179,223.48564910030552,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5392965 43.4653345, -80.5393123 43.4655794, -80.5392888 43.4657608, -80.5391806 43.4658559, -80.5390078 43.4659519, -80.5387191 43.4660575, -80.5384451 43.4661318, -80.5381978 43.4660874, -80.5378863 43.4659548, -80.5373559 43.4658288)"
1175426425-0,1175426425,404788838,281859196,2.8210431063070853,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5311203 43.4669149, -80.5310930 43.4669307)"
1175426426-0,1175426426,281859184,5785491560,5.0412530644304026,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5318798 43.4672042, -80.5318293 43.4672308)"
1175426426-1,1175426426,5785491560,1505849588,6.328560547974137,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5318293 43.4672308, -80.5317909 43.4672520, -80.5317643 43.4672622)"
1175426427-0,1175426427,1505849588,281859188,16.65157891042951,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5317643 43.4672622, -80.5317322 43.4672746, -80.5316795 43.4672918, -80.5316150 43.4672959, -80.5315693 43.4673045)"
1175426427-1,1175426427,281859188,281859189,5.170958787237796,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5315693 43.4673045, -80.5315053 43.4673050)"
1175426427-2,1175426427,281859189,281859190,8.431963724974175,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5315053 43.4673050, -80.5314030 43.4672900)"
1175426434-0,1175426434,404788813,1779422546,21.49652081385088,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5316943 43.4681499, -80.5317723 43.4681954, -80.5318887 43.4682813)"
1184319602-0,1184319602,5842286004,5842286006,8.399266931413235,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5288457 43.4695923, -80.5287847 43.4695312)"
1184558152-0,1184558152,299183999,299184000,15.759441327100234,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5594689 43.4655581, -80.5595059 43.4654191)"
1184558152-1,1184558152,299184000,9987490417,41.56061583845671,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5595059 43.4654191, -80.5596738 43.4650662)"
1184558152-2,1184558152,9987490417,299184002,9.117295791720263,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5596738 43.4650662, -80.5597107 43.4649888)"
1203276290-0,1203276290,11154348363,11154348365,3.1089423613459526,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5422276 43.4762695, -80.5422504 43.4762920)"
1203276290-1,1203276290,11154348365,11154348366,20.18989385471073,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5422504 43.4762920, -80.5423753 43.4764491)"
1203276291-0,1203276291,11154348364,11154348367,0.6367565437821185,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5420738 43.4761120, -80.5420712 43.4761066)"
1203782628-0,1203782628,5512386640,1435969124,30.43611784963009,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5428973 43.4666911, -80.5428890 43.4666361, -80.5428236 43.4665532, -80.5427771 43.4664778, -80.5427469 43.4664444)"
1203782628-1,1203782628,1435969124,1435969098,58.2667422292686,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5427469 43.4664444, -80.5426525 43.4663232, -80.5424426 43.4661419, -80.5423823 43.4660655, -80.5423475 43.4660118)"
1203782629-0,1203782629,1435969098,10039628731,18.850338047981076,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5423475 43.4660118, -80.5423103 43.4659223, -80.5422523 43.4658592)"
1205368861-0,1205368861,9412123881,6077825190,10.044249240915626,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(-80.5418497 43.4737495, -80.5418591 43.4737174, -80.5418792 43.4736872, -80.5418818 43.4736634)"
1205368861-1,1205368861,6077825190,11170882035,4.209916321917872,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(-80.5418818 43.4736634, -80.5418561 43.4736305)"
1205368862-0,1205368862,11170882034,6077825192,1.7900152747284914,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(-80.5418008 43.4735598, -80.5417899 43.4735458)"
1205368862-1,1205368862,6077825192,9412123884,13.758033278948325,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(-80.5417899 43.4735458, -80.5417357 43.4735315, -80.5416808 43.4735286, -80.5416285 43.4735111)"
1205667713-0,1205667713,11173249553,11173249552,13.524479634178011,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(-80.5481127 43.4770282, -80.5479598 43.4769787)"
1205667714-0,1205667714,11173249555,11173249554,14.032918165099609,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(-80.5478308 43.4770002, -80.5477840 43.4771216)"
1208593032-0,1208593032,11198291531,11198291532,32.00064346916267,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-80.5395172 43.4726578, -80.5393317 43.4724038)"
1213474161-0,1213474161,11242534958,11242534961,29.908675908122234,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5474691 43.4684351, -80.5474247 43.4683673, -80.5473017 43.4681955)"
1213474161-1,1213474161,11242534961,11242534960,19.530965672823765,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-80.5473017 43.4681955, -80.5471793 43.4680442)"
